JoinID,Batch_TagID,ReleaseDate,RecaptureDate,RecaptureMonthNum,DaysatSea,SeaAge,Type,Radius,M1.circ,M2.circ,M1.incr,M2.incr,smolt.incr,FS.incr,FW.incr,SS.incr,SW.incr,PS.incr,Y2.incr,marine.incr,total.incr,smolt.circ,FS.circ,FW.circ,SS.circ,SW.circ,PS.circ,Y2.circ,marine.circ,total.circ,FMC.circ,numannuli,ReleaseYear,FMC.incr,RecapType,afterwinter_incr,afterwinter_circ
1986_373288,8603_373288,1986-05-08,1987-06-12,6,400,1,distant,3.52572,25,NaN,2.75674,NA,1.34149,0.7768560000000002,0.5567679999999999,NaN,NaN,1.3336240000000001,NaN,2.0225333333333335,3.3640233333333334,45,13,12,NaN,NaN,25,NaN,38,83,46,1,1986,1.5031866666666667,At sea recaptures,0.6889093333333334,13
1986_375954,8604_375954,1986-05-09,1987-09-04,9,483,1,distant,4.13614,30,NaN,2.85251,NA,1.250448,0.8018799999999997,0.7650060000000001,NaN,NaN,1.5668859999999998,NaN,2.694778666666666,3.945226666666666,42,14,16,NaN,NaN,30,NaN,47,89,43,1,1986,1.441361333333334,At sea recaptures,1.1278926666666664,17
1986_376170,8604_376170,1986-05-09,1987-07-06,7,423,1,distant,4.08979,36,NaN,3.11085,NA,0.9728093333333333,0.977338,1.0435159999999999,NaN,NaN,2.020854,NaN,2.8711973333333334,3.8440066666666666,35,17,19,NaN,NaN,36,NaN,49,84,36,1,1986,1.2185926666666664,At sea recaptures,0.8503433333333335,13
1986_376720,8604_376720,1986-05-09,1987-09-02,9,481,1,distant,3.88032,27,NaN,2.807,NA,1.3947953333333332,0.6451860000000003,0.6514599999999997,NaN,NaN,1.296646,NaN,2.238104666666667,3.6329000000000002,44,12,15,NaN,NaN,27,NaN,46,90,45,1,1986,1.6422153333333331,At sea recaptures,0.9414586666666671,19
1986_378291,8604_378291,1986-05-09,1987-08-30,8,478,1,distant,3.71223,27,NaN,2.77692,NA,1.3974046666666666,0.619756,0.6646939999999999,NaN,NaN,1.2844499999999999,NaN,2.0707553333333335,3.46816,45,12,15,NaN,NaN,27,NaN,45,90,46,1,1986,1.6414746666666664,At sea recaptures,0.7863053333333336,18
1986_379632,8604_379632,1986-05-09,1987-08-27,8,475,1,distant,3.62888,27,NaN,2.39937,NA,0.9759446666666668,0.4797079999999998,0.860336,NaN,NaN,1.3400439999999998,NaN,2.383852,3.359796666666667,38,9,18,NaN,NaN,27,NaN,49,87,39,1,1986,1.245028,At sea recaptures,1.0438080000000003,22
1986_379719,8604_379719,1986-05-09,1987-08-26,8,474,1,distant,3.75607,34,NaN,2.8588,NA,1.1385833333333335,0.5505179999999998,1.087864,NaN,NaN,1.6383819999999998,NaN,2.38417,3.522753333333333,41,10,24,NaN,NaN,34,NaN,50,91,42,1,1986,1.3718999999999997,At sea recaptures,0.7457880000000003,16
1986_379853,8604_379853,1986-05-09,1987-10-12,10,521,1,distant,3.39136,29,NaN,2.64202,NA,1.1475339999999998,0.7783439999999999,0.6120420000000002,NaN,NaN,1.3903860000000001,NaN,2.0206359999999997,3.16817,45,15,14,NaN,NaN,29,NaN,41,86,46,1,1986,1.3707240000000005,At sea recaptures,0.6302499999999995,12
1986_380920,8604_380920,1986-05-09,1987-06-01,7,388,1,distant,3.70889,24,NaN,2.83311,NA,1.4630453333333333,0.38775400000000015,0.9043499999999998,NaN,NaN,1.292104,NaN,2.0393179999999997,3.5023633333333333,49,6,18,NaN,NaN,24,NaN,39,88,50,1,1986,1.669572,At sea recaptures,0.7472139999999998,15
1986_381708,8604_381708,1986-05-09,1987-09-02,9,481,1,distant,3.02003,30,NaN,2.36315,NA,0.902588,0.7590439999999999,0.6132820000000001,NaN,NaN,1.3723260000000002,NaN,1.9385620000000001,2.84115,36,16,14,NaN,NaN,30,NaN,41,77,37,1,1986,1.081468,At sea recaptures,0.566236,11
1986_382939,8604_382939,1986-05-09,1987-09-04,9,483,1,distant,3.68076,27,NaN,2.46512,NA,0.9982266666666666,0.655726,0.7331739999999998,NaN,NaN,1.3888999999999998,NaN,2.477176666666667,3.4754033333333334,32,12,15,NaN,NaN,27,NaN,47,79,33,1,1986,1.203583333333333,At sea recaptures,1.088276666666667,20
1986_383311,8604_383311,1986-05-09,1987-09-09,8,488,1,distant,4.5204,36,NaN,3.2153,NA,1.0291599999999999,0.8774400000000002,1.1957999999999998,NaN,NaN,2.07324,NaN,3.2829733333333335,4.312133333333334,39,15,21,NaN,NaN,36,NaN,58,97,40,1,1986,1.237426666666667,At sea recaptures,1.2097333333333333,22
1986_383531,8604_383531,1986-05-09,1987-07-03,7,420,1,distant,3.53265,32,NaN,2.67152,NA,0.64194,0.440188,1.4893260000000001,NaN,NaN,1.9295140000000002,NaN,2.713223333333333,3.355163333333333,23,7,25,NaN,NaN,32,NaN,47,70,24,1,1986,0.8194266666666667,At sea recaptures,0.7837093333333329,15
1986_383912,8604_383912,1986-05-09,1987-07-07,7,424,1,distant,3.28928,25,NaN,2.56264,NA,0.9356980000000001,0.7793079999999999,0.7429180000000002,NaN,NaN,1.522226,NaN,2.1817986666666664,3.117496666666667,40,12,13,NaN,NaN,25,NaN,38,78,41,1,1986,1.1074813333333338,At sea recaptures,0.6595726666666664,13
1986_385026,8604_385026,1986-05-09,1987-08-25,8,473,1,distant,4.11922,43,NaN,3.25138,NA,0.793048,1.01296,1.385644,NaN,NaN,2.398604,NaN,3.2089086666666673,4.0019566666666675,28,17,26,NaN,NaN,43,NaN,59,87,29,1,1986,0.910311333333333,At sea recaptures,0.8103046666666671,16
1986_386875,8604_386875,1986-05-09,1987-09-08,9,487,1,distant,4.48837,37,NaN,3.22428,NA,1.092488,1.373824,0.644854,NaN,NaN,2.018678,NaN,3.1235753333333336,4.2160633333333335,38,24,13,NaN,NaN,37,NaN,56,94,39,1,1986,1.3647946666666662,At sea recaptures,1.1048973333333336,19
1986_388802,8604_388802,1986-05-09,1987-09-07,9,486,1,distant,4.0143,27,NaN,2.9999,NA,1.2246733333333333,0.3452599999999999,1.36264,NaN,NaN,1.7079,NaN,2.5992266666666666,3.8239,46,5,22,NaN,NaN,27,NaN,42,88,47,1,1986,1.4150733333333338,At sea recaptures,0.8913266666666666,15
1986_392372,8604_392372,1986-05-09,1987-08-24,8,472,1,distant,3.69949,31,NaN,2.88702,NA,1.2871553333333334,0.6144860000000001,0.8759239999999999,NaN,NaN,1.49041,NaN,2.0012746666666663,3.28843,44,11,20,NaN,NaN,31,NaN,41,85,45,1,1986,1.6982153333333336,At sea recaptures,0.5108646666666663,10
1986_393478,8604_393478,1986-05-09,1987-08-30,8,478,1,distant,3.71205,36,NaN,2.89878,NA,0.8335406666666667,1.12818,0.8288679999999999,NaN,NaN,1.957048,NaN,2.670389333333333,3.50393,29,20,16,NaN,NaN,36,NaN,49,78,30,1,1986,1.041660666666667,At sea recaptures,0.7133413333333332,13
1986_393749,8604_393749,1986-05-09,1987-09-01,9,480,1,distant,4.28243,30,NaN,3.19311,NA,1.4655433333333334,0.894614,0.746842,NaN,NaN,1.641456,NaN,2.5413700000000006,4.006913333333333,47,15,15,NaN,NaN,30,NaN,46,93,48,1,1986,1.7410599999999992,At sea recaptures,0.8999140000000005,16
1986_394392,8604_394392,1986-05-09,1987-09-02,9,481,1,distant,3.91568,34,NaN,2.89577,NA,0.9962673333333334,0.693908,1.127236,NaN,NaN,1.8211439999999999,NaN,2.6848193333333334,3.681086666666667,37,14,20,NaN,NaN,34,NaN,50,87,38,1,1986,1.2308606666666666,At sea recaptures,0.8636753333333336,16
1986_394575,8604_394575,1986-05-09,1987-08-27,8,475,1,distant,3.1524200000000002,29,NaN,2.34498,NA,0.8499880000000001,0.743832,0.6324339999999999,NaN,NaN,1.376266,NaN,2.106992,2.9569799999999997,33,15,14,NaN,NaN,29,NaN,45,78,34,1,1986,1.0454280000000002,At sea recaptures,0.730726,16
1986_395404,8604_395404,1986-05-09,1987-08-30,8,478,1,distant,3.98195,34,NaN,2.96122,NA,1.0162646666666668,0.9798239999999998,0.854698,NaN,NaN,1.8345219999999998,NaN,2.774325333333333,3.79059,32,18,16,NaN,NaN,34,NaN,50,82,33,1,1986,1.2076246666666668,At sea recaptures,0.9398033333333333,16
1986_395914,8604_395914,1986-05-09,1987-09-11,9,490,1,distant,4.18023,38,NaN,2.90126,NA,0.6092633333333334,1.1832340000000001,1.0125380000000002,NaN,NaN,2.1957720000000003,NaN,3.3549866666666666,3.96425,27,19,19,NaN,NaN,38,NaN,60,87,28,1,1986,0.8252433333333333,At sea recaptures,1.1592146666666663,22
1986_396257,8604_396257,1986-05-09,1987-07-01,7,418,1,distant,3.14337,28,NaN,2.46119,NA,0.8138073333333333,0.601238,0.942898,NaN,NaN,1.544136,NaN,2.146176,2.9599833333333336,30,11,17,NaN,NaN,28,NaN,40,70,31,1,1986,0.9971939999999999,At sea recaptures,0.6020400000000001,12
1986_396669,8604_396669,1986-05-09,1987-06-29,6,416,1,distant,3.1859,25,NaN,2.4838,NA,1.1552533333333335,0.7417799999999999,0.5262800000000001,NaN,NaN,1.26806,NaN,1.8918466666666667,3.0471,42,13,12,NaN,NaN,25,NaN,37,79,43,1,1986,1.2940533333333335,At sea recaptures,0.6237866666666667,12
1986_397192,8604_397192,1986-05-09,1987-09-29,9,508,1,distant,4.21707,30,NaN,2.96524,NA,0.8561373333333333,1.008018,1.0350000000000001,NaN,NaN,2.043018,NaN,3.2362693333333326,4.092406666666666,34,14,16,NaN,NaN,30,NaN,50,84,35,1,1986,0.9808006666666671,At sea recaptures,1.1932513333333326,20
1986_397479,8604_397479,1986-05-09,1987-09-01,9,480,1,distant,3.9369,23,NaN,2.70194,NA,1.2029786666666666,0.37656599999999996,1.0440079999999998,NaN,NaN,1.4205739999999998,NaN,2.523811333333333,3.72679,44,5,18,NaN,NaN,23,NaN,43,87,45,1,1986,1.4130886666666669,At sea recaptures,1.1032373333333334,20
1986_398135,8604_398135,1986-05-09,1987-07-20,7,437,1,distant,2.87447,26,NaN,2.11052,NA,0.8705966666666667,0.654016,0.4940000000000002,NaN,NaN,1.1480160000000001,NaN,1.8128833333333332,2.68348,33,13,13,NaN,NaN,26,NaN,39,72,34,1,1986,1.061586666666667,At sea recaptures,0.664867333333333,13
1986_398598,8604_398598,1986-05-09,1987-09-28,9,507,1,distant,4.6123,29,NaN,3.1257,NA,1.4733866666666668,0.8260999999999998,0.6928999999999998,NaN,NaN,1.5189999999999997,NaN,2.9144799999999997,4.387866666666667,47,14,15,NaN,NaN,29,NaN,51,98,48,1,1986,1.6978200000000006,At sea recaptures,1.39548,22
1986_399323,8604_399323,1986-05-09,1987-09-02,9,481,1,distant,3.2341,29,NaN,2.3481,NA,1.0367266666666668,0.28367999999999993,0.94364,NaN,NaN,1.22732,NaN,1.9521066666666667,2.9888333333333335,41,6,23,NaN,NaN,29,NaN,46,87,42,1,1986,1.2819933333333335,At sea recaptures,0.7247866666666667,17
1987_451425,8701_451425,1987-05-07,1988-12-06,NA,579,1,distant,3.2334,31,NaN,2.1491,NA,0.6796,0.7759199999999999,0.5977800000000002,NaN,NaN,1.3737000000000001,NaN,2.3977000000000004,3.0773,29,15,16,NaN,NaN,31,NaN,53,82,30,1,1987,0.8356999999999997,At sea recaptures,1.0240000000000002,22
1987_452330,8701_452330,1987-05-07,1988-09-03,9,485,1,distant,3.38766,32,NaN,2.53651,NA,0.9565513333333333,0.78532,0.7337880000000001,NaN,NaN,1.5191080000000001,NaN,2.298722,3.2552733333333332,40,16,16,NaN,NaN,32,NaN,47,87,41,1,1987,1.0889379999999997,At sea recaptures,0.779614,15
1987_452383,8701_452383,1987-05-07,1988-09-16,9,498,1,distant,3.26845,27,NaN,2.56496,NA,1.2123393333333334,0.637546,0.6347039999999999,NaN,NaN,1.2722499999999999,NaN,1.8672406666666668,3.07958,41,12,15,NaN,NaN,27,NaN,40,81,42,1,1987,1.4012093333333333,At sea recaptures,0.5949906666666669,13
1987_452951,8701_452951,1987-05-07,1988-08-20,8,471,1,distant,3.02293,23,NaN,2.32887,NA,1.08949,0.6153959999999998,0.48558199999999996,NaN,NaN,1.1009779999999998,NaN,1.66457,2.75406,41,12,11,NaN,NaN,23,NaN,36,77,42,1,1987,1.35836,At sea recaptures,0.5635920000000003,13
1987_457860,8701_457860,1987-05-07,1988-09-30,9,512,1,distant,3.69571,34,NaN,2.6146,NA,0.820924,0.5206019999999999,1.170278,NaN,NaN,1.69088,NaN,2.6626893333333332,3.483613333333333,36,10,24,NaN,NaN,34,NaN,52,88,37,1,1987,1.0330206666666668,At sea recaptures,0.9718093333333333,18
1987_462609,8701_462609,1987-05-07,1988-10-07,10,519,1,distant,3.61527,27,NaN,2.54229,NA,1.0695726666666667,0.41066199999999986,0.9976600000000002,NaN,NaN,1.408322,NaN,2.3417873333333334,3.41136,41,7,20,NaN,NaN,27,NaN,46,87,42,1,1987,1.2734826666666668,At sea recaptures,0.9334653333333334,19
1987_466029,8701_466029,1987-05-07,1988-08-26,8,477,1,distant,4.3613,53,NaN,3.3932,NA,0.7693066666666667,0.31996,2.2334,NaN,NaN,2.55336,NaN,3.393493333333333,4.1628,29,7,46,NaN,NaN,53,NaN,68,97,30,1,1987,0.9678066666666671,At sea recaptures,0.8401333333333327,15
1987_470483,8701_470483,1987-05-07,1988-08-25,8,476,1,distant,3.28699,29,NaN,2.39553,NA,0.6316566666666668,0.303376,1.330294,NaN,NaN,1.63367,NaN,2.468443333333333,3.1001,26,5,24,NaN,NaN,29,NaN,45,71,27,1,1987,0.8185466666666668,At sea recaptures,0.8347733333333331,16
1987_471995,8701_471995,1987-05-07,1988-08-31,8,482,1,distant,3.58434,32,NaN,2.65874,NA,0.9549206666666665,0.582716,1.0408260000000003,NaN,NaN,1.6235420000000003,NaN,2.406656,3.3615766666666667,40,10,22,NaN,NaN,32,NaN,46,86,41,1,1987,1.1776840000000002,At sea recaptures,0.7831139999999996,14
1987_473307,8701_473307,1987-05-07,1988-09-01,9,483,1,distant,3.16023,25,NaN,2.24867,NA,0.9466033333333335,0.5816979999999998,0.6588800000000001,NaN,NaN,1.240578,NaN,2.017763333333333,2.9643666666666664,34,11,14,NaN,NaN,25,NaN,40,74,35,1,1987,1.142466666666667,At sea recaptures,0.777185333333333,15
1987_473937,8701_473937,1987-05-07,1988-10-04,10,516,1,distant,3.76783,31,NaN,2.74793,NA,1.0722793333333334,0.723142,0.8533679999999999,NaN,NaN,1.5765099999999999,NaN,2.4773973333333332,3.5496766666666666,37,13,18,NaN,NaN,31,NaN,47,84,38,1,1987,1.2904326666666668,At sea recaptures,0.9008873333333334,16
1987_477177,8702_477177,1987-05-08,1988-08-29,8,479,1,distant,3.4437,31,NaN,2.4843,NA,0.8567766666666666,0.284196,1.2498840000000002,NaN,NaN,1.5340800000000003,NaN,2.370236666666667,3.2270133333333333,31,5,26,NaN,NaN,31,NaN,48,79,32,1,1987,1.0734633333333332,At sea recaptures,0.8361566666666667,17
1987_479290,8702_479290,1987-05-08,1988-09-12,9,493,1,distant,3.34119,30,NaN,2.25083,NA,0.7943,0.472896,0.8766499999999999,NaN,NaN,1.349546,NaN,2.3204666666666665,3.1147666666666667,30,10,20,NaN,NaN,30,NaN,49,79,31,1,1987,1.0207233333333336,At sea recaptures,0.9709206666666665,19
1987_480556,8702_480556,1987-05-08,1988-09-01,9,482,1,distant,3.41116,26,NaN,2.38349,NA,1.1180486666666667,0.5703260000000001,0.6070579999999999,NaN,NaN,1.177384,NaN,2.134554666666667,3.2526033333333335,39,12,14,NaN,NaN,26,NaN,45,84,40,1,1987,1.2766053333333334,At sea recaptures,0.9571706666666668,19
1987_482159,8702_482159,1987-05-08,1988-09-09,9,490,1,distant,3.86712,29,NaN,2.84717,NA,1.1541113333333333,0.7535740000000002,0.8210839999999999,NaN,NaN,1.5746580000000001,NaN,2.474435333333333,3.6285466666666664,37,13,16,NaN,NaN,29,NaN,46,83,38,1,1987,1.3926846666666668,At sea recaptures,0.899777333333333,17
1987_490542,8702_490542,1987-05-08,1988-09-09,9,490,1,distant,4.47413,31,NaN,3.21238,NA,1.2805766666666667,0.8307179999999998,0.9669699999999999,NaN,NaN,1.7976879999999997,NaN,2.9864233333333328,4.2669999999999995,41,14,17,NaN,NaN,31,NaN,48,89,42,1,1987,1.487706666666667,At sea recaptures,1.188735333333333,17
1987_493935,8702_493935,1987-05-08,1988-08-25,8,475,1,distant,2.88561,35,NaN,2.38238,NA,0.797066,0.8805499999999999,0.5853740000000001,NaN,NaN,1.465924,NaN,1.9382839999999997,2.7353499999999995,29,20,15,NaN,NaN,35,NaN,50,79,30,1,1987,0.9473260000000001,At sea recaptures,0.47235999999999967,15
1987_494066,8702_494066,1987-05-08,1988-09-02,9,483,1,distant,3.59887,32,NaN,2.49673,NA,0.80003,0.825848,0.7462760000000002,NaN,NaN,1.572124,NaN,2.6064866666666666,3.4065166666666666,29,17,15,NaN,NaN,32,NaN,52,81,30,1,1987,0.9923833333333332,At sea recaptures,1.0343626666666665,20
1987_494120,8702_494120,1987-05-08,1988-08-19,8,469,1,distant,3.50318,34,NaN,2.77063,NA,0.7280840000000001,1.121978,0.8161999999999998,NaN,NaN,1.9381779999999997,NaN,2.632369333333333,3.360453333333333,29,18,16,NaN,NaN,34,NaN,47,76,30,1,1987,0.8708106666666668,At sea recaptures,0.6941913333333334,13
1987_496729,8702_496729,1987-05-08,1988-08-30,8,480,1,distant,2.8542,28,NaN,2.0069,NA,0.7490199999999999,0.6348000000000001,0.5490199999999996,NaN,NaN,1.1838199999999999,NaN,1.8995466666666667,2.6485666666666665,31,14,14,NaN,NaN,28,NaN,41,72,32,1,1987,0.9546533333333334,At sea recaptures,0.7157266666666668,13
1987_499162,8702_499162,1987-05-08,1988-09-09,9,490,1,distant,2.78288,27,NaN,1.96808,NA,0.581742,0.722136,0.584036,NaN,NaN,1.3061720000000001,NaN,2.0444413333333333,2.6261833333333335,26,14,13,NaN,NaN,27,NaN,42,68,27,1,1987,0.7384386666666667,At sea recaptures,0.7382693333333332,15
1987_499932,8702_499932,1987-05-08,1988-08-30,8,480,1,distant,3.37408,26,NaN,2.55232,NA,0.9886573333333333,0.720664,0.6732720000000001,NaN,NaN,1.393936,NaN,2.136496,3.1251533333333334,38,12,14,NaN,NaN,26,NaN,42,80,39,1,1987,1.237584,At sea recaptures,0.7425600000000001,16
1987_501657,8703_501657,1987-05-06,1988-09-19,9,502,1,distant,3.41315,22,NaN,2.3278,NA,1.0200773333333333,0.7242040000000001,0.5027839999999999,NaN,NaN,1.226988,NaN,2.127172666666667,3.14725,43,12,10,NaN,NaN,22,NaN,41,84,44,1,1987,1.2859773333333329,At sea recaptures,0.9001846666666671,19
1987_505002,8703_505002,1987-05-06,1988-07-09,7,430,1,distant,2.93081,23,NaN,2.27307,NA,1.0123393333333333,0.5370820000000001,0.63439,NaN,NaN,1.171472,NaN,1.7379540000000002,2.7502933333333335,40,10,13,NaN,NaN,23,NaN,36,76,41,1,1987,1.192856,At sea recaptures,0.5664820000000002,13
1987_505438,8703_505438,1987-05-06,1988-08-14,8,466,1,distant,3.45904,28,NaN,2.56951,NA,1.0477173333333334,0.6016000000000001,0.874692,NaN,NaN,1.4762920000000002,NaN,2.216102666666667,3.26382,38,11,17,NaN,NaN,28,NaN,42,80,39,1,1987,1.242937333333333,At sea recaptures,0.7398106666666668,14
1987_506507,8703_506507,1987-05-06,1988-07-12,7,433,1,distant,3.76714,30,NaN,2.84944,NA,1.1234833333333334,0.22753800000000002,1.389058,NaN,NaN,1.616596,NaN,2.3968,3.520283333333333,41,4,26,NaN,NaN,30,NaN,45,86,42,1,1987,1.3703400000000001,At sea recaptures,0.7802039999999999,15
1987_508738,8703_508738,1987-05-06,1988-09-05,9,488,1,distant,4.0535,25,NaN,2.9421,NA,1.3553133333333334,0.3990799999999999,1.11,NaN,NaN,1.50908,NaN,2.4947866666666667,3.8501000000000003,45,6,19,NaN,NaN,25,NaN,42,87,46,1,1987,1.558713333333333,At sea recaptures,0.9857066666666667,17
1987_509237,8703_509237,1987-05-06,1988-08-30,8,482,1,distant,3.26876,29,NaN,2.4564,NA,0.8358513333333333,0.35276600000000014,1.1507739999999997,NaN,NaN,1.5035399999999999,NaN,2.2282553333333333,3.064106666666667,36,6,23,NaN,NaN,29,NaN,45,81,37,1,1987,1.0405046666666666,At sea recaptures,0.7247153333333334,16
1987_509350,8703_509350,1987-05-06,1988-09-17,9,500,1,distant,3.90613,29,NaN,2.94031,NA,1.1588353333333334,0.38649599999999995,1.2989060000000003,NaN,NaN,1.6854020000000003,NaN,2.5591880000000002,3.7180233333333335,42,6,23,NaN,NaN,29,NaN,45,87,43,1,1987,1.3469419999999999,At sea recaptures,0.873786,16
1987_511374,8703_511374,1987-05-06,1988-08-26,8,478,1,distant,4.34567,38,NaN,2.88825,NA,0.6605046666666666,1.060222,1.144506,NaN,NaN,2.2047280000000002,NaN,3.510765333333334,4.171270000000001,23,16,22,NaN,NaN,38,NaN,59,82,24,1,1987,0.8349046666666662,At sea recaptures,1.3060373333333337,21
1987_511600,8703_511600,1987-05-06,1988-09-25,9,508,1,distant,3.5026,30,NaN,2.68073,NA,1.183006,0.3582319999999999,1.0534420000000002,NaN,NaN,1.411674,NaN,2.1810039999999997,3.36401,43,7,23,NaN,NaN,30,NaN,46,89,44,1,1987,1.3215960000000004,At sea recaptures,0.7693299999999996,16
1987_512081,8703_512081,1987-05-06,1988-08-30,8,482,1,distant,3.65733,31,NaN,2.8741,NA,1.0391246666666667,0.7379479999999998,0.9704100000000002,NaN,NaN,1.708358,NaN,2.3313053333333333,3.3704300000000003,40,12,19,NaN,NaN,31,NaN,43,83,41,1,1987,1.3260246666666666,At sea recaptures,0.6229473333333333,12
1987_512316,8703_512316,1987-05-06,1988-09-06,9,489,1,distant,3.49073,25,NaN,2.59146,NA,1.2530653333333333,0.646914,0.6086620000000003,NaN,NaN,1.2555760000000002,NaN,2.0575780000000004,3.3106433333333336,44,11,14,NaN,NaN,25,NaN,41,85,45,1,1987,1.4331519999999998,At sea recaptures,0.8020020000000001,16
1987_513815,8703_513815,1987-05-06,1988-09-16,9,499,1,distant,3.55214,33,NaN,2.75648,NA,0.9512106666666666,0.6071340000000001,1.0892279999999999,NaN,NaN,1.696362,NaN,2.436309333333333,3.38752,35,11,22,NaN,NaN,33,NaN,48,83,36,1,1987,1.115830666666667,At sea recaptures,0.7399473333333331,15
1987_515947,8703_515947,1987-05-06,1988-09-05,9,488,1,distant,4.19417,29,NaN,2.84768,NA,1.0896633333333334,0.9225380000000001,0.7363759999999999,NaN,NaN,1.658914,NaN,2.9513100000000003,4.0409733333333335,40,16,13,NaN,NaN,29,NaN,52,92,41,1,1987,1.2428599999999994,At sea recaptures,1.2923960000000003,23
1987_518786,8703_518786,1987-05-06,1988-10-06,10,519,1,distant,3.70119,25,NaN,2.69309,NA,1.252206,0.9565739999999998,0.403772,NaN,NaN,1.3603459999999998,NaN,2.279884,3.53209,46,17,8,NaN,NaN,25,NaN,43,89,47,1,1987,1.421306,At sea recaptures,0.9195380000000002,18
1987_520857,8703_520857,1987-05-06,1988-08-19,8,471,1,distant,3.1905,29,NaN,2.56449,NA,1.1543826666666668,0.5070979999999998,0.750254,NaN,NaN,1.2573519999999998,NaN,1.8105306666666665,2.964913333333333,39,11,18,NaN,NaN,29,NaN,41,80,40,1,1987,1.3799693333333336,At sea recaptures,0.5531786666666667,12
1987_522786,8703_522786,1987-05-06,1988-08-30,8,482,1,distant,4.0719,31,NaN,3.23044,NA,1.4678779999999998,0.4798460000000002,1.2066399999999997,NaN,NaN,1.686486,NaN,2.4545853333333336,3.9224633333333334,47,8,23,NaN,NaN,31,NaN,45,92,48,1,1987,1.6173146666666667,At sea recaptures,0.7680993333333337,14
1987_526188,8704_526188,1987-05-07,1988-10-10,10,522,1,distant,3.81909,31,NaN,2.71929,NA,1.0468899999999999,0.8818779999999999,0.6978360000000001,NaN,NaN,1.579714,NaN,2.200406666666667,3.2472966666666667,37,16,15,NaN,NaN,31,NaN,51,88,38,1,1987,1.6186833333333333,At sea recaptures,0.6206926666666668,20
1987_539678,8704_539678,1987-05-07,1988-08-26,8,477,1,distant,3.46569,33,NaN,2.46997,NA,0.564256,0.7311139999999999,1.0972280000000003,NaN,NaN,1.8283420000000001,NaN,2.7670239999999997,3.3312799999999996,26,11,22,NaN,NaN,33,NaN,54,80,27,1,1987,0.6986660000000002,At sea recaptures,0.9386819999999996,21
1987_541262,8704_541262,1987-05-07,1988-07-15,7,435,1,distant,3.0796,24,NaN,2.254,NA,1.0060333333333333,0.6110599999999999,0.53894,NaN,NaN,1.15,NaN,1.8870999999999998,2.893133333333333,39,12,12,NaN,NaN,24,NaN,40,79,40,1,1987,1.1925000000000003,At sea recaptures,0.7370999999999999,16
1987_541583,8704_541583,1987-05-07,1988-09-04,9,486,1,distant,3.29577,30,NaN,2.43687,NA,0.9020266666666668,0.5393159999999999,0.8540700000000001,NaN,NaN,1.393386,NaN,2.13897,3.040996666666667,37,11,19,NaN,NaN,30,NaN,47,84,38,1,1987,1.1568,At sea recaptures,0.745584,17
1987_543023,8704_543023,1987-05-07,1988-09-09,9,491,1,distant,3.99537,31,NaN,2.89923,NA,1.0887326666666666,0.757414,0.9334799999999999,NaN,NaN,1.690894,NaN,2.6616006666666667,3.7503333333333333,39,12,19,NaN,NaN,31,NaN,49,88,40,1,1987,1.3337693333333331,At sea recaptures,0.9707066666666668,18
1987_543863,8704_543863,1987-05-07,1988-08-17,8,468,1,distant,3.5878,31,NaN,2.59656,NA,1.0438353333333332,0.878498,0.5869040000000001,NaN,NaN,1.465402,NaN,2.412648,3.4564833333333334,39,18,13,NaN,NaN,31,NaN,51,90,40,1,1987,1.1751520000000002,At sea recaptures,0.9472459999999998,20
1987_545708,8704_545708,1987-05-07,1988-08-19,8,470,1,distant,4.24479,28,NaN,2.98785,NA,1.3383066666666668,0.603688,0.9697960000000001,NaN,NaN,1.573484,NaN,2.739206666666667,4.077513333333334,44,10,18,NaN,NaN,28,NaN,48,92,45,1,1987,1.505583333333333,At sea recaptures,1.165722666666667,20
1987_547056,8704_547056,1987-05-07,1988-08-28,8,479,1,distant,3.54528,28,NaN,2.60277,NA,1.06415,0.565104,0.91038,NaN,NaN,1.475484,NaN,2.3147200000000003,3.37887,36,10,18,NaN,NaN,28,NaN,45,81,37,1,1987,1.2305599999999997,At sea recaptures,0.8392360000000003,17
1987_547228,8704_547228,1987-05-07,1988-09-14,9,496,1,distant,3.2205,33,NaN,2.419,NA,0.84476,0.70804,0.77824,NaN,NaN,1.48628,NaN,2.1733399999999996,3.0181,33,15,18,NaN,NaN,33,NaN,47,80,34,1,1987,1.0471600000000003,At sea recaptures,0.6870599999999996,14
1988_600234,8801_600234,1988-05-11,1989-08-23,8,469,1,distant,3.39718,29,NaN,2.60652,NA,0.8641633333333334,0.990052,0.7103740000000001,NaN,NaN,1.7004260000000002,NaN,2.2973066666666666,3.16147,30,15,14,NaN,NaN,29,NaN,40,70,31,1,1988,1.0998733333333335,At sea recaptures,0.5968806666666664,11
1988_600727,8801_600727,1988-05-11,1989-07-15,7,430,1,distant,2.72911,16,NaN,1.81054,NA,0.9204193333333334,0.308044,0.4961119999999999,NaN,NaN,0.8041559999999999,NaN,1.6250673333333334,2.5454866666666667,41,6,10,NaN,NaN,16,NaN,36,77,42,1,1988,1.1040426666666665,At sea recaptures,0.8209113333333335,20
1988_602276,8801_602276,1988-05-11,1989-09-07,9,484,1,distant,3.32725,26,NaN,2.29716,NA,0.8006973333333334,0.811212,0.6113040000000001,NaN,NaN,1.4225160000000001,NaN,2.280126,3.080823333333333,29,14,12,NaN,NaN,26,NaN,40,69,30,1,1988,1.0471239999999997,At sea recaptures,0.85761,14
